publisher=AFP	abstract=<d> <p> <s> 中 石油 创 历史 新低 大盘 或 开启 短线 下跌 空间 </s> </p> </d>	article=<d> <p> <s> 受到 欧美 股市 大跌 以及 多 部位 联合 吹风 设立 国际 板 的 影响 </s> <s> 今日 沪深股市 大幅 跳空 低开 后 持续 震荡 走低 。 截至 收盘 </s> <s> 上证指数 报 2308</s> <s>55 点 </s> <s> 跌幅 2</s> <s>73% </s> <s> 深成指 报 9874</s> <s>52 点 </s> <s> 跌幅 2</s> <s>67% 。  盘面 看 </s> <s> 今日 重 周期 行业 表现 疲软 </s> <s> 采掘 、 建材 、 机械设备 等 跌幅 居前 ; 相比而言 </s> <s> 大 消费类 行业 则 相对 抗跌 </s> <s> 医药 生物 、 食品饮料 、 餐饮 旅游 指数 跌幅 都 在 2% 以内 。 行业 对比 可以 看到 投资者 的 心态 极为 谨慎 </s> <s> 资金 以 避险 品种 为 首选 。  两桶 油及 金融股 全面 下挫 </s> <s> 是 拖累 指数 最为 重要 的 力量 。 中国 石油 收盘报 9</s> <s>30 元 </s> <s> 创出 2009 年 1 月 15 日 以来 的 收盘 新低  </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> “ 在野党 ” 联手 台湾 行政 负责人 施政报告 受阻 </s> </p> </d>	article=<d> <p> <s> 中新网 6 月 1 日电 </s> <s> 据 台湾 “ 中央社 ” 报道 </s> <s> 台当局 行政 机构 负责人 陈冲 今天 到 台湾 立法机构 进行 施政 方针 报告 并备询 </s> <s> 不过 由于 “ 在野党 ” “ 立委 ” 对 开放 含 瘦肉精 美牛 进口 、 油 电价 双涨 、 证所税 等 政策 不满 </s> <s> 占据 主席台 </s> <s> 陈冲 无法 上台 报告 。  马英九 5 月 20 日 再次 任命 陈冲 为 台当局 “ 行政院长 ” </s> <s> “ 立法院 ” 依法 邀请 陈冲 到 “ 立法院 ” 施政报告 并备 质询 。 不过 由于 陈冲 没有 接受 “ 在野党 ” 要求 先为 证所税 造成 的 乱象 道歉 </s> <s> 也 未 承诺 暂时 冻涨 电价 </s> <s> 因此 遭到 杯葛 </s> <s> 让 议事 再次 陷入 停摆 。  民进党 “ 立法院 ” 党团 干事长 潘孟安说 </s> <s> 陈冲 今天 到 “ 立法院 ” 做 施政 方针 报告 </s> <s> 应先 为 证所税 版本 朝令夕改 道歉 </s> <s> 并 宣布 10 日 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 美国 龙卷风 最新消息 </s> </p> </d>	article=<d> <p> <s> 导读 : 4 月 27 日晚 龙卷风 和 强 风暴 横扫 美国 东南部 、 随后 是 九个 州 </s> <s> 这场 灾难 造成 的 死亡 人数 可以 说 是 美国 历史 上 罕见 的 </s> <s> 已经 超过 1974 年 龙卷 大 爆发 造成 315 人 死亡 的 历史 灾害 </s> <s> 几乎 成为 1936 年 以来 美国 死亡 人 数最多 的 龙卷风 灾害 之一 … [ 滚动 ] [ 图集 ]  美国 中西部 地区 22 日 遭遇 超级 龙卷风 袭击 </s> <s> 其中 受灾 最重 的 密苏里州 乔普林 市 三分之一 的 面积 被 龙卷风 “ 夷为平地 ” 。 至少 有 116 人 在 本次 风灾 中 遇难 </s> <s> 创下 近 60 年 来 最 惨痛 纪录 … [ 详细 ] </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 美国 大肠杆菌 6 州 扩散 1 名 儿童 死亡 </s> </p> </d>	article=<d> <p> <s> 中新社 旧金山 6 月 8 日电 一种 特殊 的 大肠杆菌 在 美国 6 个州 引发 14 起 病例 </s> <s> 一名 儿童 死亡 。 美国 疾病 控制 与 预防 中心 官员 表示 正在 着手 调查 。  官员 称 </s> <s> 这种 被 称为 0145 的 大肠杆菌 今年 4 月 和 5 月 被 发现 以来 </s> <s> 已 感染 的 人数 在 佐治亚州 5 例 </s> <s> 路易斯安那州 4 例 </s> <s> 阿拉巴马州 两例 </s> <s> 田纳西州 、 加州 和 佛罗里达州 各 一例 。 其中 3 人 被 送往 医院 救治 </s> <s> 路易斯安那州 新奥尔良市 的 一名 儿童 上周 死亡 。  去年 曾 有 5 个州 数十 人 感染 这种 病菌 。 这些 人 因为 吃 了 带菌 的 莴苣 叶 患病 </s> <s> 调查 人员 也 在 水 和 鹿肉 中 发现 了 这种 病菌 。  疾病 控制 与 预防 中心 表示 </s> <s> 大多数 大肠杆菌 无害 </s> <s> 最 致命 的 种类 是 0175 : H7 。 上个世纪 90 年代 初期 </s> <s>  </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 上海 老 相机 制造 博物馆 即将 开门 迎客 </s> </p> </d>	article=<d> <p> <s> 上海 </s> <s> 2012 年 6 月 8 日 </s> <s> 上海 老 相机 制造 博物馆 即将 开门 迎客 </s> <s> 6 月 8 日 </s> <s> 技师 在 博物馆 内 的 海鸥 4A - 109 相机 生产线 上 测试 镜头 。 </s> <s> 近日 </s> <s> 上海 老 相机 制造 博物馆 内部 的 装潢 布置 进入 收尾 阶段 </s> <s> 将 于 本月 10 日 正式 开门 迎客 。 博物馆 内 陈列 着 自上 世纪 五十年代 末 国产 相机 研制 开始 上海 所 生产 的 各种 型号 、 式样 的 相机 以及 影响 中国 相机 产业 发展 的 国外 机械 相机 珍品 。 此外 </s> <s> 一条 已于 2004 年 停产 的 “ 海鸥 ” 牌双反 相机 装配 作业线 也 在 博物馆 内 重启 </s> <s> 向 人们 再现 一代 国产 经典 相机 生产 的 全过程 。 </s> <s> 新华社 记者 裴鑫 摄 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 各国 央行 推 量化 动力 足 中国 或 面临 两难 格局 </s> </p> </d>	article=<d> <p> <s> 新华 08 网 上海 6 月 6 日电 </s> <s> 希腊 的 债务 规模 约 为 4000 亿 欧元 </s> <s> 加上 目前 岌岌可危 的 西班牙 债务 8000 亿 欧元 </s> <s> 两者 加在一起 带来 很强 破力 。 欧美 的 宽松 政策 尚存 悬念 </s> <s> 澳洲 央行 已 开始 大幅 降息 。 瑞信 亚洲区 首席 经济学家 陶冬 表示 </s> <s> 欧债 危机 的 恶化 将 带来 全球 央行 的 新一轮 量化 。  6 月 5 日 </s> <s> 澳洲 央行 公布 6 月利率 决议 </s> <s> 将 利率 降低 25 个 基点 至 3</s> <s>50% </s> <s> 符合 市场 预期 。 这 已 是 澳洲 央行 连续 第二个 月 降息 。 在此之前 </s> <s> 5 月 1 日 </s> <s> 澳洲 央行 曾 意外 降息 50 个 基点 。 本周 还 将 有 英国 及 欧洲央行 公布 利率 决定 </s> <s> 其中 </s> <s> 市场 预期 </s> <s> 受 西班牙 深陷 银行业 危机 影响 </s> <s> 欧洲央行 也 将 加入 降 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 重大 资产 收购 方案 获 通过 三 公司 今起 复牌 </s> </p> </d>	article=<d> <p> <s> 恒泰艾普 、 * ST 领先 、 </s> <s> 轻纺城 </s> <s> 三家 上市公司 重大 资产 交易 方案 获得 中国证监会 并购 重组 委有 条件 通过 </s> <s> 三家 公司股票 将 于 今日 复牌 。  恒泰艾普 今日 公告 </s> <s> 6 月 8 日 </s> <s> 经 中国证监会 并购 重组 委 审核 </s> <s> 公司 现金 及 发行 股份 购买 自然人 沈超 、 李文慧 、 陈锦波 、 孙庚 文及 田 建平 合计 持有 的 廊坊 开发区 新赛浦 石油设备 有限公司 100% 股权 暨 关联 交易 事项 获得 有 条件 通过 </s> <s> 公司 正式 收到 中国证监会 核准 文件 后 将 另行 公告 。 根据 方案 </s> <s> 恒泰 艾普拟 以 每股 42</s> <s>34 元 的 价格 向 标的 公司 各 股东 定向 发行股票 </s> <s> 合计 699 万股 ; 同时 按 持股 比例 支付 对价 现金 </s> <s> 合计 7400 万元 。  * ST 领先 购买 资产 暨 关联 交易 方案 也 于 6 月 8 日经 中国证监会 上市公司 并 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 三 部委 决定 在 上海 试行 启运 港 退税 政策 </s> </p> </d>	article=<d> <p> <s> 关于 在 上海 试行 启运 港 退税 政策 的 通知  各省 、 自治区 、 直辖市 、 计划单列市 财政厅 、 国家税务局 </s> <s> 海关总署 广东 分署 、 各直属 海关 </s> <s> 新疆生产建设兵团 财务局 :  为了 贯彻落实 国务院 关于 在 上海 实施 启运 港 退税 政策 的 有关 精神 </s> <s> 经 研究 </s> <s> 决定 在 青岛 、 武汉 至上 海洋 山 保税 港区 之间 试行 启运 港 退税 政策 。 现将 有关 事项 通知 如下 :  一 、 政策 适用范围  对 从 青岛 、 武汉 启运 报关 出口 </s> <s> 并 由 上海 浦海 航运公司 、 中外运 湖北 有限责任 公司 承运 </s> <s> 从 水路 转关 直航 运输 经上 海洋 山 保税 港区 离境 的 集装箱 货物 </s> <s> 试行 启运 港 退税 政策 。  适用 启运 港 退税 政策 的 出口 货物 的 启运 地 口岸 为 青岛 前湾 港 或 武汉 阳逻港 </s> <s> 出口 口岸 为洋山 保税 港区 </s> <s> 运输 方式 为 水路运输 。  适用 启运  </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 银行 员工 倒苦水 : 没有 存款 资源 就别进 银行 </s> </p> </d>	article=<d> <p> <s> 6 月 5 日 </s> <s> 据 中国 证券报 报道 </s> <s> 多家 银行 的 员工 对 目前 高 不可 及 的 存款 任务 大 倒苦水 。  “ 现在 是 没有 存款 资源 就别进 银行 。 ” 对于 此前 某 外资银行 要求 实习生 附带 存款 资源 的 消息 </s> <s> 有 银行 工作人员 表示 </s> <s> 这 就是 银行 的 潜规则 没有 存款 </s> <s> 没有 资源 </s> <s> 你 在 银行 将 工作 得 很 艰难 。  某 城商行 北京分行 做 个人 业务 的 小张 说 </s> <s> 去年 行里 给 个人 的 任务 指标 是 年化 日均 存款 1000 万元 </s> <s> 今年 翻了一番 </s> <s> 超过 2000 万元 。 与 其他 很多 银行 以 推销 理财产品 全额 或 部分 “ 冲抵 ” 存款 任务 不同 </s> <s> 她 所在 银行 要求 的 是 实打实 的 储蓄存款 。  她 表示 : “ 搞不到 存款 </s> <s> 自然 领导 脸色 难看 </s> <s> 我们 现在 天天 在 外面 风餐露宿 跑 渠道 、 见 客户 < </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 约定 收益 不断 攀升 分级 债基 趁势 吸金 </s> </p> </d>	article=<d> <p> <s> 富国 天盈 分级 债基 A 份额 日前 开放 申 赎 </s> <s> 以 4</s> <s>9% 的 约定 年化 收益率 吸引 了 超过 40 亿元 资金 的 申购 。 而 6 月份 还有 万家 添利 、 博时裕祥 、 长信 利鑫 等 多只 产品 打开 申 赎 </s> <s> 根据 券商 研究 报告 </s> <s> 这 几只 产品 的 实际 约定 收益 都 在 4</s> <s>5% 以上 。 业内人士 认为 </s> <s> 随着 货币政策 的 进一步 放松 </s> <s> 近期 银行 理财产品 和 货币基金 收益率 呈 回落 趋势 </s> <s> 分级 债基 的 低 风险 份额 因此 受到 了 市场 较大 关注 </s> <s> 一些 基金 公司 也 趁势 发行 同类产品 </s> <s> 如 国联安 双佳 等 分级 债基 目前 正在 发行 中 。  分级 债基 密集 开放  自 2010 年 第一 只 分级 债基 成立 以来 </s> <s> 近两年 分级 债基 发展 迅速 </s> <s> 目前 已 成立 21 只 </s> <s> 截至 2012 年 3 月底 总 规模 达到 270  </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 煤企 纷纷 降价 促销 煤炭 “ 黄金 十年 ” 或 已 终结 </s> </p> </d>	article=<d> <p> <s> 目前 国内外 煤价 倒挂 达到 了 120 多元 </s> <s> 为 给 煤炭 找 销路 </s> <s> 许多 国内 煤企已 开始 主动 降价 吸引 买家 </s> <s> 这 是 自 2009 年 以来 从未 出现 过 的 景象  持续上升 的 煤炭 库存 和 不断 输入 的 进口 煤炭 </s> <s> 开始 令 国内 煤炭企业 “ 喘 不过 气来 ” 。 为了 给 煤炭 找 销路 </s> <s> 许多 国内 煤炭企业 已经 开始 主动 降价 吸引 买家 </s> <s> 这 是 自 2009 年 以来 从未 出现 过 的 景象 。  有 业内人士 表示 </s> <s> 煤炭市场 目前 正 经历 一个 拐点 </s> <s> 甚至 预示 着 煤炭 的 “ 黄金 十年 ” 或许 开始 走向 终结 了 。  环渤海 四港 库存量 再 创纪录  据 秦皇岛 煤炭网 消息 </s> <s> 截至 6 月 10 日 </s> <s> 环渤海 秦皇岛港 、 国投 曹妃甸 港 、 京唐 港区 及 </s> <s> 天津港 </s> <s> 等 四大 港 煤炭 库存量 达 2015 万吨 </s> <s> </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 财政部 : 政府 性 资金 要 对 民间 投资 主体 同等对待 </s> </p> </d>	article=<d> <p> <s> 中新网 6 月 8 日电 </s> <s> 据 财政部 网站 消息 </s> <s> 财政部 、 国家 发改委 近日 联合 发布 《 关于 安排 政府 性 资金 对 民间 投资 主体 同等对待 的 通知 》 。 通知 要求 </s> <s> 各 地方 、 各 部门 要 对 符合 政府 性 资金 支持 方向 的 民间 投资 主体 同等对待 </s> <s> 鼓励 和 引导 民间 资本 参与 公共服务 、 基础设施 和 扶贫开发 等 领域 的 投资 。  通知 要求 </s> <s> 各 地方 、 各 部门 在 安排 财政 预算内 投资 和 专项 建设 资金 时 </s> <s> 根据 法律法规 和 有关 政策 规定 </s> <s> 对于 符合条件 的 民间 投资 项目 </s> <s> 主要 采取 投资 补助 、 贷款 贴息 等 方式 予以 支持 </s> <s> 资金 的 财务管理 按照 国家有关 规定 执行 。  各 地方 、 各 部门 在 安排 创业投资 引导 基金 时 </s> <s> 对于 在 中国 境内 设立 、 依照 国家有关 规定 备案 、 包括 民间 投资 在内 的 各类 创业投资 企业 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 李旭利 : 常理 上 不太可能 选择 工行 建行 做 老鼠 仓 </s> </p> </d>	article=<d> <p> <s> “ 你好 </s> <s> 我 是 李旭利 。 ” 2009 年 10 月 </s> <s> 上海 </s> <s> 陆家嘴 </s> <s> 花旗 大厦 8 楼 的 重阳 投资 办公室 </s> <s> 李旭利 伸出 了 手 与 记者 相握 。 这是 记者 最近 一次 与 李旭利 面对面 的 记忆 </s> <s> 彼时 </s> <s> 他 西装革履 </s> <s> 意气风发 。  两年 半后 </s> <s> 记者 再 一次 见到 他 </s> <s> 是 在 审判庭 上 。 6 月 12 日 </s> <s> 再次出现 在 公众 视野 中 的 他 </s> <s> 身穿 一件 普通 的 POLO 衫 </s> <s> 身形 已 消瘦 不少 。  2012 年 6 月 12 日 </s> <s> 调查 逾 十月 之久 的 李旭利案 终于 开庭 。  即使 对 旁观者 而言 </s> <s> 该 案件 也 算 得 上 一波三折 。  上海 法院网 最早 显示 </s> <s> 李旭利案 定于 2012 年 3 月 29 日 下午 13 点 45 分 </s> <s> 在 上海浦东新区 法院 第一 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 拆迁 款 瘦身 记 : 拨款 171 万 支付 140 万 到手 31 万 </s> </p> </d>	article=<d> <p> <s> 新 一份 的 起诉书 中 </s> <s> 常恒光 的 “ 罪名 ” 由 涉嫌 贪污 更 改为 滥用职权 。  常恒光 曾 被 河南省 建设厅 评为 “ 拆迁 管理 先进个人 ” 。  在 开庭审理 3 个 多月 后 </s> <s> 48 岁 的 常恒光 仍 在 等待 判决 。 他 失去 自由 的 时间 更长 。 2010 年 5 月 </s> <s> 时任 河南省 武陟县 副县长 的 常恒光 被 逮捕 。 他 被 指 在 任 焦作市 拆迁办 主任 时 </s> <s> 与 人 合伙 贪污 了 109 万元 的 拆迁 补偿款 。  常恒光 拆迁 业务 娴熟 </s> <s> 曾 被 河南省 建设厅 评为 “ 拆迁 管理 先进个人 ” 。 对 这起 指控 </s> <s> 他 矢口否认 。 他称 自己 的 行为 合法 合规 </s> <s> 甚至 还 为 政府 节省 了 30 万元 的 支出 。  而 无论 贪污 还是 节省 </s> <s> 亏 的 都 是 被 拆迁 方 的 钱 。 在 焦作市 政府 的 一个 重点 工程 中 </s> <s> 涉案 加气 站 做出 了 300 万元以上 的 拆迁 报 </s> </p> </d>
